PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID
21910,1,2021,NYJ,32,J.Zuniga,DE,DEF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,8.8,DL,990699130,0,,,0,0,0,0,0,0,0,,,24
21911,1,2021,CIN,81,M.Bailey,LB,DEF,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0.5,4,1,3,0,0,0,0,0,0,0,0,0,0,0,34.9,LB,990671013,0,,,0,0,0,0,0,0,0,,,7
21913,1,2021,CIN,44,J.Bachie,LB,DEF,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,LB,990692051,0,,,0,0,0,0,0,0,0,,,7
21914,1,2021,PHI,93,S.Bradley,LB,DEF,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,LB,990669709,0,,,0,0,0,0,0,0,0,,,26
21915,1,2021,DAL,78,F.Bernard,LB,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,LB,990702810,0,,,0,0,0,0,0,0,0,,,9
21918,1,2021,CLE,50,G.Delpit,S,DEF,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,23,3,1,9,1,3,1,0,0,1,0,0,0,0,0,0,0,70.4,DB,990671765,0,,,0,0,0,0,0,0,0,,,8
21921,1,2021,CAR,47,J.Chinn,S,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,32,6,1,7,5,5,1,1,0,1,0,0,0,0,0,0,0,119.7,DB,990670190,0,,,0,0,0,0,0,0,0,,,5
21922,1,2021,LAR,92,T.Burgess,S,DEF,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,DB,990672136,0,,,0,0,0,0,0,0,0,,,32
21923,1,2021,WAS,54,K.Curl,S,DEF,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,37,2,1,5,3,5,0,1,0,0,0,0,0,0,0,0,0,96,DB,990670082,0,,,0,0,0,0,0,0,0,,,35
21924,1,2021,LAR,56,A.Brooks Jr.,S,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,DB,990698701,0,,,0,0,0,0,0,0,0,,,32
21925,1,2021,NYJ,8,A.Davis,S,DEF,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,19,0,0.5,3,1,3,3,0,0,2,0,0,0,0,0,0,0,72.8,DB,990684863,0,,,0,0,0,0,0,0,0,,,24
21926,1,2021,NE,90,K.Dugger,S,DEF,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,22,5,0,0,2,5,0,1,0,4,0,0,0,0,0,0,0,108,DB,990671406,0,,,0,0,0,0,0,0,0,,,21
21927,1,2021,MIA,9,B.Jones,FS,DEF,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,31,6,5,39,10,1,1,2,0,1,0,0,0,0,0,0,0,106.4,DB,990671348,0,,,0,0,0,0,0,0,0,,,19
21928,1,2021,JAX,49,D.Thomas,S,DEF,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,DB,990670757,0,,,0,0,0,0,0,0,0,,,15
21929,1,2021,MIN,82,J.Metellus,S,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.5,DB,990670959,0,,,0,0,0,0,0,0,0,,,20
21930,1,2021,DET,23,J.Elliott,S,DEF,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,DB,990695715,0,,,0,0,0,0,0,0,0,,,11
21931,1,2021,BAL,40,G.Stone,S,DEF,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,24,DB,990674182,0,,,0,0,0,0,0,0,0,,,3
21932,1,2021,SEA,62,T.Muse,LB,DEF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LB,990699315,0,,,0,0,0,0,0,0,0,,,30
21933,1,2021,ATL,3,J.Hawkins,S,DEF,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,28.5,DB,990669760,0,,,0,0,0,0,0,0,0,,,2
21934,1,2021,KC,51,L.Sneed,DB,DEF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,19,7,1,21,2,8,1,1,0,2,0,0,0,0,0,0,0,99.6,DB,990671823,0,,,0,0,0,0,0,0,0,,,16
21935,1,2021,NYG,48,J.Reed,S,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,DB,990672137,0,,,0,0,0,0,0,0,0,,,23
21936,1,2021,NYG,34,X.McKinney,S,DEF,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,1,0,0,0,11,0,0,0,5,1,0,0,0,0,0,0,109,DB,990671616,0,,,0,0,0,0,0,0,0,,,23
21937,1,2021,LAR,23,J.Fuller,S,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,50,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,97,DB,990672138,0,,,0,0,0,0,0,0,0,,,32
21938,1,2021,PHI,34,K.Wallace,S,DEF,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,DB,990669710,0,,,0,0,0,0,0,0,0,,,26
21939,1,2021,LAC,40,A.Gilman,S,DEF,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38.5,DB,990670031,0,,,0,0,0,0,0,0,0,,,29
21940,1,2021,TB,76,A.Winfield Jr.,S,DEF,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,26,4,2,8,3,6,2,3,0,2,0,0,0,0,0,0,0,113.8,DB,990667571,0,,,0,0,0,0,0,0,0,,,33
21942,1,2021,GB,9,J.Hanson,C,OFF,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671455,0,,,0,0,0,0,0,0,0,,,12
21943,1,2021,MIA,83,R.Hunt,OL,OFF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671349,0,,,0,0,0,0,0,0,0,,,19
21944,1,2021,DET,78,J.Jackson,OL,OFF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670592,0,,,0,0,0,0,0,0,0,,,11
21945,1,2021,WAS,46,K.Ismael,OL,OFF,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990695192,0,,,0,0,0,0,0,0,0,,,35
21947,1,2021,HOU,75,C.Heck,OT,OFF,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670822,0,,,0,0,0,0,0,0,0,,,13
21948,1,2021,CLE,60,N.Harris,C,OFF,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671766,0,,,0,0,0,0,0,0,0,,,8
21949,1,2021,MIA,84,A.Jackson,OT,OFF,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671350,0,,,0,0,0,0,0,0,0,,,19
21950,1,2021,NE,24,J.Herron,OL,OFF,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671407,0,,,0,0,0,0,0,0,0,,,21
21951,1,2021,ATL,24,M.Hennessy,C,OFF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990669761,0,,,0,0,0,0,0,0,0,,,2
21955,1,2021,CIN,59,T.Moss,TE,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,990715553,0,,,0,0,0,0,0,0,0,,,7
21957,1,2021,PHI,69,Q.Watkins,WR,OFF,17,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,3,62,43,647,15,1,91,0,0,0,0,0,8,138,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,WR,990669711,0,,,94.5,0,0,0,0,0,119,,,26
21959,1,2021,IND,32,D.Patmon,WR,OFF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,21,10.5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,WR,990700844,0,,,9.1,0,0,0,0,0,10.1,,,14
21960,1,2021,SEA,9,F.Swain,WR,OFF,17,8,0,0,0,0,0,0,0,0,0,0,0,0,5,32,6.4,0,11,40,25,343,13.7,4,68,1,0,22,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,WR,990669927,0,,,74,0,0,0,0,0,86.5,,,30
21961,1,2021,CHI,33,D.Mooney,WR,OFF,17,14,0,0,0,0,0,0,0,0,0,0,0,0,6,32,5.3,1,15,140,81,1055,13,4,64,0,0,0,0,0,1,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.7,WR,990672088,0,,,179.2,0,0,0,0,0,231.7,,,6
21962,1,2021,NO,20,M.Perry,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RB,990714029,0,,,0,0,0,0,0,0,0,,,22
21964,1,2021,PIT,21,C.White,WR,OFF,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,33,6.6,0,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,WR,990681111,0,,,5.8,0,0,0,0,0,8.3,,,28
21967,1,2021,CHI,22,I.Coulter,WR,OFF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,990710395,0,,,0,0,0,0,0,0,0,,,6
21969,1,2021,CAR,54,A.Parker,WR,OFF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,990695205,0,,,0,0,0,0,0,0,0,,,5
21970,1,2021,JAX,78,J.Robinson,RB,OFF,14,13,0,0,0,0,0,0,0,0,0,0,0,0,164,767,4.7,8,58,46,31,222,7.2,0,26,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.9,RB,990670758,0,,,158.4,0,0,0,0,0,178.9,,,15
21974,1,2021,JAX,19,S.Quarterman,LB,DEF,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,LB,990670759,0,,,0,0,0,0,0,0,0,,,15
21978,1,2021,NYG,44,C.Brown,LB,DEF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,LB,990671617,0,,,0,0,0,0,0,0,0,,,23
21979,1,2021,CLE,71,J.Phillips,LB,DEF,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,2,1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,24.1,LB,990722015,0,,,0,0,0,0,0,0,0,,,8
21980,1,2021,CIN,55,C.Johnston,LB,DEF,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.5,LB,990670191,0,,,0,0,0,0,0,0,0,,,7
21981,1,2021,PHI,95,J.Driscoll,OT,OFF,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990684230,0,,,0,0,0,0,0,0,0,,,26
21982,1,2021,BAL,63,P.Queen,LB,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,29,10,2,19,3,1,1,1,0,0,0,0,0,0,0,0,0,108.4,LB,990674183,0,,,0,0,0,0,0,0,0,,,3
21983,1,2021,LAR,14,T.Anchrum Jr.,G,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990692060,0,,,0,0,0,0,0,0,0,,,32
21984,1,2021,KC,60,W.Gay,LB,DEF,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,1,0.5,3.5,1,4,0,0,0,2,0,0,0,0,0,0,0,50.35,LB,990689368,0,,,0,0,0,0,0,0,0,,,16
21985,1,2021,LAC,92,K.Murray Jr.,LB,DEF,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,LB,990670032,0,,,0,0,0,0,0,0,0,,,29
21987,1,2021,PHI,30,D.Taylor,LB,DEF,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39.5,LB,990669712,0,,,0,0,0,0,0,0,0,,,26
21988,1,2021,MIA,23,B.Ferguson,LS,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LS,990671351,0,,,0,0,0,0,0,0,0,,,19
21989,1,2021,ATL,29,M.Walker,LB,DEF,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,1,4,0,1,0,1,1,0,0,0,0,0,0,43.5,LB,990669762,0,,,0,0,0,0,0,0,0,,,2
21990,1,2021,NYG,96,B.Bredeson,G,OFF,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671618,0,,,0,0,0,0,0,0,0,,,23
21991,1,2021,WAS,16,D.Harris,LB,DEF,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,LB,990722133,0,,,0,0,0,0,0,0,0,,,35
21993,1,2021,MIN,50,E.Cleveland,OL,OFF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670960,0,,,0,0,0,0,0,0,0,,,20
21994,1,2021,MIN,85,T.Dye,LB,DEF,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,LB,990670961,0,,,0,0,0,0,0,0,0,,,20
21995,1,2021,DAL,7,T.Biadasz,C,OFF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990667513,0,,,0,0,0,0,0,0,0,,,9
21996,1,2021,BAL,74,M.Harrison,LB,DEF,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,LB,990674184,0,,,0,0,0,0,0,0,0,,,3
21997,1,2021,DEN,13,L.Cushenberry III,C,OFF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671562,0,,,0,0,0,0,0,0,0,,,10
21998,1,2021,NE,26,Y.Durant,OT,OFF,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671408,0,,,0,0,0,0,0,0,0,,,21
21999,1,2021,CIN,77,A.Davis-Gaither,LB,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,30.5,LB,990671014,0,,,0,0,0,0,0,0,0,,,7
22000,1,2021,DEN,95,J.Strnad,LB,DEF,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.5,LB,990671563,0,,,0,0,0,0,0,0,0,,,10
22003,1,2021,CIN,39,L.Wilson,LB,DEF,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,43,5,1,2,1,4,1,0,0,4,0,0,0,0,0,0,0,105.7,LB,990671015,0,,,0,0,0,0,0,0,0,,,7
22004,1,2021,ARI,79,I.Simmons,LB,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,36,4,1.5,6,4,7,4,0,0,1,0,0,0,0,0,0,0,121.6,LB,990670651,0,,,0,0,0,0,0,0,0,,,1
22005,1,2021,SEA,50,J.Brooks,LB,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,76,10,1,7,3,5,0,1,0,0,0,0,0,0,0,0,0,169.7,LB,990669928,0,,,0,0,0,0,0,0,0,,,30
22006,1,2021,JAX,27,C.Russell,LB,DEF,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,LB,990670760,0,,,0,0,0,0,0,0,0,,,15
22007,1,2021,CAR,15,K.Martin,LB,DEF,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,LB,990688754,0,,,0,0,0,0,0,0,0,,,5
22008,1,2021,WAS,,S.Charles,OL,OFF,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670083,0,,,0,0,0,0,0,0,0,,,35
22009,1,2021,NYJ,6,M.Becton,OT,OFF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670136,0,,,0,0,0,0,0,0,0,,,24
22010,1,2021,BAL,34,T.Colon,C,OFF,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990674185,0,,,0,0,0,0,0,0,0,,,3
22012,1,2021,JAX,73,B.Bartch,OL,OFF,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670761,0,,,0,0,0,0,0,0,0,,,15
22013,1,2021,GB,84,S.Wirtel,LS,ST,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LS,990703232,0,,,0,0,0,0,0,0,0,,,12
22015,1,2021,CIN,47,H.Adeniji,G,OFF,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990702807,0,,,0,0,0,0,0,0,0,,,7
22016,1,2021,CAR,95,A.Kamara,LB,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,LB,990667514,0,,,0,0,0,0,0,0,0,,,5
22017,1,2021,WAS,,K.Hudson,LB,DEF,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5,LB,990670084,0,,,0,0,0,0,0,0,0,,,35
22018,1,2021,KC,98,L.Niang,OT,OFF,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671824,0,,,0,0,0,0,0,0,0,,,16
22019,1,2021,CLE,38,A.Taylor,OT,OFF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990676340,0,,,0,0,0,0,0,0,0,,,8
